passenger_id,survived,p_class,title_name,full_name,gender,age,siblings,parents,embarked
446,0,2,Mrs.,Odessa Vase,male,26.644607837417773,2,1,C
447,1,2,Miss.,Ceciley Patshull,female,24.15043294562932,3,1,S
448,0,3,Mr.,Gerardo Cox,male,46.274964914134,2,1,C
449,0,3,Mrs.,Bibbie Inch,male,90.44684598542209,1,0,C
450,0,3,Mrs.,Nada Pail,male,83.04389796858983,0,0,S
451,0,3,Mrs.,Yul Wyllt,male,64.33002391841279,0,1,C
452,1,1,Mr.,Michaelina Allender,female,,0,0,C
453,1,1,Miss.,Ariel Batting,female,33.96964958195329,1,1,C
454,0,2,Mrs.,Drusie Andrusyak,female,83.30677099371655,3,1,C
455,0,3,Mr.,Vaclav Breakey,female,84.45828967357039,1,1,C
456,0,3,Mr.,Cindee Spirit,male,34.12226246867119,1,0,C
457,1,1,Mrs.,Marlin Lippard,male,46.64785970114099,1,0,Q
458,1,2,Mr.,Sheridan Baumann,male,27.95943298169017,2,1,C
459,0,2,Miss.,Laurie Scriver,male,52.44107147732767,0,1,S
460,1,1,Mrs.,Dione Pacheco,female,53.80400929611523,1,0,C
461,1,2,Mr.,Elihu Koene,female,53.52718207586413,0,0,C
462,0,3,Mrs.,Rosa Clyne,male,70.99336949109643,0,1,Q
463,0,2,Mr.,Querida Buckberry,male,,0,1,Q
464,0,3,Miss.,Roslyn Olivazzi,male,,2,1,Q
465,0,3,Mr.,Kale Nowill,female,87.6083335036608,0,1,S
466,1,2,Mrs.,Natassia Lief,female,40.22163209019461,2,0,Q
467,1,1,Miss.,Dan Lathan,male,36.988291323549895,1,1,Q
468,1,3,Mr.,Margalo Cona,male,30.06377065503725,2,0,S
469,0,3,Mrs.,Curr Beedle,male,37.546097952861686,0,0,Q
470,0,3,Mr.,Sig Bruckman,female,71.1499505278113,3,1,Q
471,1,1,Mr.,Mathilde Lapree,male,,0,1,S
472,0,2,Mr.,Chris Trudgian,male,96.05827827484944,3,0,S
473,1,1,Mr.,Pavlov Eicheler,female,38.01144319616749,2,0,S
474,1,2,Mr.,Mathew Camier,female,49.380391540406,0,0,Q
475,1,1,Mrs.,Teddie Ditchburn,female,95.40366760255576,1,1,Q
476,0,3,Mr.,Gratia Poulett,female,73.04302374476897,0,0,Q
477,1,2,Mrs.,Julia Bahl,female,57.82301545628194,2,0,C
478,0,3,Mrs.,Phyllida Brauns,female,73.58102163615219,1,0,C
479,0,2,Mrs.,Britt Gookey,female,80.1116348316162,0,0,S
480,0,3,Mrs.,Jourdain Jordine,female,,1,1,Q
481,1,1,Mrs.,Emily Barkas,male,50.81593201542039,1,1,C
485,0,2,Mrs.,Barbabas McNicol,female,80.38502034006267,0,1,Q
486,1,1,Mr.,Lev Basil,female,40.539189512806495,2,0,C
487,0,3,Mrs.,Elysha Turtle,female,98.96759655447153,2,1,Q
488,1,2,Miss.,Jefferson Litherland,female,41.72232109326872,3,0,Q
490,0,2,Mrs.,Barbe Brabben,female,85.10923579174238,3,0,S
491,0,3,Mrs.,Mattheus Seniour,male,27.37926217326093,1,0,S
492,1,3,Mrs.,Junette Everitt,female,53.6867343282018,0,1,S
493,1,1,Mr.,Jolynn Trever,female,87.2141207755496,3,0,C
494,1,1,Mr.,Ceciley Canet,male,31.406543821831413,3,1,S
496,1,2,Mrs.,Herminia Cometto,male,44.17513168685608,0,0,S
497,0,3,Mr.,Bary Manketell,male,21.03295767779366,0,1,C
498,1,2,Mrs.,Codi Elstone,female,63.761105539384175,3,1,Q
500,0,3,Miss.,Silvie Katz,female,99.76706799159088,3,1,C
501,0,2,Mr.,Dani Guillain,male,42.85025036570551,3,1,Q
502,0,2,Miss.,Dyana Cochern,male,91.3301928650897,1,0,S
503,0,3,Mrs.,Dorine Karpeev,female,73.51613662294481,0,1,S
504,1,3,Mrs.,Ronda Roddell,female,37.386594548387066,1,1,S
505,0,2,Miss.,Dyane Clutheram,female,68.22710759624024,3,0,C
506,0,3,Mrs.,Charo Verlinden,female,75.89568910949784,3,0,C
507,1,1,Mrs.,Pebrook Willis,male,55.35553768494746,0,0,S
508,0,2,Mrs.,Alphonso Salmon,female,,0,1,Q
510,0,3,Miss.,Nadiya Workes,male,63.42360969063081,0,0,S
511,1,1,Mrs.,Osbert Denacamp,male,33.47607096576186,2,1,C
513,0,2,Mr.,Annadiana Cable,male,47.50860733553206,1,1,C
514,0,2,Mr.,Kennedy Rudgerd,male,46.245724709345055,0,1,C
517,1,3,Mr.,Katti Rennebach,female,,2,0,Q
518,0,3,Mrs.,Norrie Van Hault,male,47.03800531345275,1,0,S
520,1,1,Miss.,Barnett Wormstone,female,90.57934561083324,3,1,Q
521,1,1,Miss.,Ellary Hirche,male,77.92028598163422,3,0,Q
522,1,2,Mr.,Marie-ann Gresham,female,25.229782466701263,0,0,C
523,1,1,Mrs.,Roxane Gerritzen,female,24.66205549060814,0,1,S
524,0,2,Mr.,Portie Poulney,female,94.38322012328943,0,0,S
525,0,2,Mrs.,Ardra Nast,female,79.19373129304505,3,1,C
528,1,1,Mrs.,Rivy Dahlman,male,72.24942316096627,0,0,Q
529,1,3,Mrs.,Madelin Claremont,female,44.76985613539625,0,0,C
530,1,1,Mr.,Aridatha Eagle,male,57.944401204303006,3,0,Q
531,0,2,Mrs.,Cristen Sissland,female,85.57134797334156,1,0,C
532,0,2,Miss.,Fran Doumer,male,68.15347614314719,3,1,Q
533,0,3,Mr.,Larina Merriton,female,78.2117158861076,3,0,C
534,0,3,Miss.,Valaree Ferreiro,female,69.5837607947601,1,1,C
536,1,3,Mrs.,Dallas Montford,female,62.90953096943004,1,1,C
537,0,3,Mrs.,Berke Fick,female,95.23511518641436,3,1,Q
538,0,2,Miss.,Monroe Sholl,female,84.67560652854205,1,1,Q
539,1,1,Mrs.,Whitney Gloves,male,,2,1,C
540,0,2,Miss.,Magdaia Sancraft,female,91.10278087249031,3,0,S
541,0,2,Miss.,Germain Esselen,male,99.93874011233542,0,1,Q
542,0,2,Miss.,Vitia Morriarty,male,86.60023961969034,0,1,Q
543,0,2,Mrs.,Howey Lewins,male,50.62439967763644,0,0,C
544,1,1,Miss.,Lena Meadowcroft,male,4.0393526608145525,2,0,Q
545,0,2,Mrs.,Harriott Willis,male,98.36867899069416,1,1,C
546,1,3,Mr.,Virgina Jakoubec,female,56.99013956668245,2,1,S
547,0,3,Mrs.,Colene Hackly,male,59.30991714694222,3,1,Q
548,0,2,Miss.,Teriann Gorelli,female,98.77180588291984,2,0,C
549,0,3,Mrs.,Nickie Moxom,female,,0,0,S
550,0,3,Mr.,Edin Jowett,female,87.1812982736675,1,0,Q
551,1,3,Mrs.,Ezechiel Carsberg,female,60.24649742601802,1,1,Q
552,1,2,Mrs.,Kat Le Noury,male,55.31231166056384,0,1,C
553,0,3,Mr.,Dorian Haking,male,36.85266885342052,0,1,C
554,1,2,Mr.,Franny Grills,female,20.385543976166225,1,1,C
555,1,2,Mr.,Doloritas Tower,female,47.1853537787882,2,0,Q
556,0,2,Mr.,Jacquelin Gasparro,female,70.30354798880813,1,1,Q
558,0,2,Mrs.,Carolee Melanaphy,male,38.82290508088593,2,1,S
559,1,2,Mrs.,Brad Linzey,male,57.050538704194366,0,1,Q
561,1,1,Mr.,Abby Rauprich,male,,0,0,S
562,1,2,Mr.,Elyse Martygin,male,61.072266612928246,1,0,Q
563,1,3,Miss.,Hilliary Cudbertson,female,54.24562898426402,1,0,Q
564,1,3,Miss.,Justinian Bute,female,41.908574802301366,2,0,S
565,0,2,Miss.,Kennie Ritter,male,87.37255016817618,2,0,S
566,1,1,Miss.,Raynard Crumbie,male,72.67561087563469,0,0,Q
567,1,1,Miss.,Carlynne Aloshechkin,female,62.60984722680099,0,1,Q
568,1,1,Mrs.,Mill Pitford,male,52.26545594943234,2,1,S
569,1,3,Mrs.,Bancroft Ionnidis,male,32.04203706637954,0,1,S
570,1,1,Mrs.,Tedi Trowel,male,,1,1,S
571,0,3,Mr.,Kelsi Chidler,male,95.3762609043719,3,0,C
574,0,2,Mr.,Leonore Farn,male,90.02867744075343,2,1,Q
575,0,2,Mr.,Bailie Forge,male,19.81839085410025,2,0,Q
576,0,2,Mr.,Branden Machent,male,54.48162484540039,2,1,C
577,0,3,Mrs.,Monica Georgeot,male,,2,1,S
578,1,3,Mrs.,Kipp Piccard,female,56.489309006295166,0,0,C
579,0,2,Mr.,Barbey Kassel,male,89.64189483491653,0,1,Q
580,1,2,Mr.,Boycey Ledgard,female,49.70370434531975,1,0,S
581,1,1,Mr.,Clim Redman,male,,1,0,Q
582,0,2,Mr.,Padgett Kerridge,male,28.69131075876359,1,0,S
583,0,2,Miss.,Dredi Willers,male,49.69965403707221,2,0,C
584,1,1,Mr.,Jacques Tandy,male,11.791520529871176,0,0,S
585,0,2,Mrs.,Morton Waddell,male,21.31491957540477,0,1,C
586,0,2,Miss.,Hyacinthie Harfleet,female,95.7692953401735,0,1,S
587,0,3,Mrs.,Laryssa Tine,male,,1,0,Q
588,1,2,Mrs.,Jessamine Josefer,female,31.97054568449484,3,1,S
589,0,2,Miss.,Allianora De Micoli,female,80.05671449771349,3,0,Q
591,0,3,Miss.,Ximenez Strapp,male,,3,0,S
594,0,3,Mr.,Zaria Hucks,male,36.98192744206607,2,0,S
596,0,3,Mrs.,Errol Ciciari,female,,3,1,S
597,0,2,Miss.,Karon Piatek,female,77.34825904573586,0,0,C
599,1,1,Mrs.,Barrett Gronou,male,81.23552057835377,1,1,Q
600,1,1,Mr.,Leonora Kinnen,male,23.97068674226782,3,0,C
601,0,2,Miss.,Hayden Mourant,male,19.12001276434981,0,0,Q
602,0,3,Mr.,Ganny Dumphry,male,49.17235577752039,3,1,C
603,0,2,Mr.,Laurens Barus,female,95.258607585305,2,0,S
604,1,1,Miss.,Evangelia Odde,female,26.88068883274751,1,1,C
605,0,2,Mrs.,Phelia Hintzer,female,78.6141339926818,3,1,S
606,1,2,Mr.,Hollyanne Gorner,female,52.08727318499587,2,1,Q
607,0,2,Mr.,Kerwinn Rubertis,female,76.0663027318722,0,1,S
608,1,1,Miss.,Grove Bayldon,male,51.25180200740649,1,0,C
610,0,3,Mrs.,Nial Carmody,female,,3,0,S
611,0,2,Mrs.,Amara Rickersey,female,73.82590315836362,1,1,C
612,1,3,Mr.,Christoforo Kornousek,male,,0,0,Q
613,1,1,Mr.,Nissy Wrightam,male,82.33330429462347,0,0,S
614,0,3,Miss.,Jemmie Deluze,female,73.43108696582405,1,1,Q
615,1,3,Mrs.,Lucinda Kerwood,female,57.134595032817344,1,1,S
616,1,1,Mrs.,Robbin Izzatt,female,74.99652582173404,0,1,S
617,1,3,Mr.,Idette Theyer,female,37.47667275310243,3,1,S
618,0,3,Mr.,Corinne Kobiera,male,90.53220701411465,0,1,Q
620,1,3,Miss.,Fey Hulance,female,28.778949858337,0,0,Q
621,0,3,Mrs.,Hugibert Camous,male,71.48233123620598,0,1,S
622,0,2,Miss.,Zachary Connett,male,27.7948424203932,3,0,Q
623,0,2,Mrs.,Teresita Crayker,female,81.32295594347154,0,1,Q
624,1,1,Mr.,Fedora Wathall,female,89.1284312226551,1,0,Q
625,0,3,Mrs.,Barth Sherrocks,male,72.64259650211918,0,0,S
626,0,2,Miss.,Kaela Hardiker,male,84.31297105597922,1,1,C
627,1,2,Mr.,Amandy Steward,male,19.634285014584147,0,1,Q
628,1,1,Mrs.,Haleigh Elecum,male,38.97739366949481,0,1,C
629,0,3,Miss.,Ian Kingerby,male,26.945294278448976,0,1,S
630,0,3,Mrs.,Faydra Marney,female,41.03430401005832,2,0,S
631,1,1,Mrs.,Joletta Creeber,male,94.2540783249738,0,1,C
634,0,3,Mrs.,Ignazio Bunten,female,70.92251178080217,2,1,S
636,0,3,Mrs.,Desdemona Menis,male,63.25354287137174,2,1,C
637,0,3,Mrs.,Ricky Windrum,male,71.68313585311013,2,0,C
638,1,1,Mrs.,Paul Jain,male,15.458035683557329,1,1,Q
639,0,3,Miss.,Findley Pleming,male,42.27066088937482,1,0,S
640,1,1,Mrs.,Cirillo Thomen,male,86.74632617488079,2,1,Q
641,1,2,Mr.,Corey Kloska,female,53.50797725001991,1,0,S
642,1,2,Mrs.,Dall Reyner,male,61.19789353301638,3,0,S
643,1,2,Mr.,Kerry Charer,female,32.25415031058357,3,0,S
646,1,1,Mrs.,Garrard Loudon,male,,0,1,Q
647,1,2,Mr.,Hedda Symon,female,22.55623486946232,1,1,S
648,0,3,Mr.,Bondie Prandy,female,58.45453985856987,3,0,S
649,0,2,Mrs.,Ricard Peto,male,96.7103127311845,3,1,Q
651,0,3,Miss.,Carita MacKnocker,male,51.483280731578205,2,0,Q
652,0,2,Miss.,Gibby Smickle,male,90.49661975514024,2,1,S
653,1,2,Miss.,Anatol Benedit,male,6.323664986853201,1,0,Q
654,0,2,Mr.,Moreen Chattey,male,23.383136563179377,1,0,S
655,1,2,Miss.,Cynthea Varne,female,,1,0,S
656,1,3,Mr.,Lesley Pimbley,female,,2,1,C
657,1,1,Miss.,Aleta Sturdgess,female,66.25365360591762,0,0,C
658,1,1,Mr.,Annabela Crate,male,26.934147480245453,0,1,C
660,0,3,Mr.,Kandy Ranklin,male,30.521689236227733,1,0,C
661,0,2,Mr.,Lynsey McCosh,male,84.26337590466746,0,1,S
662,0,3,Mr.,Bonni Hiscoe,male,,2,1,S
663,1,1,Mrs.,Ketty Oventon,female,20.318266117197176,3,0,S
665,0,3,Mrs.,Richard Alejandro,male,29.26992006231188,2,1,C
666,1,1,Mr.,Cherise Tabbernor,male,33.68147927932568,0,0,S
667,0,3,Mrs.,Garwin Tankard,male,42.10883087667115,0,1,C
669,1,2,Miss.,Ikey Okroy,female,27.855311345748262,0,0,C
670,0,2,Mr.,Darya Vasyunkin,male,67.47022724585742,0,1,Q
672,0,3,Mr.,Rab Pietz,male,66.93255811201166,2,1,Q
673,0,3,Mr.,Keriann Di Biagio,male,99.05789476689569,3,0,Q
674,0,2,Miss.,Kinna MacCambridge,male,69.88909955651286,3,1,C
675,0,3,Mrs.,Ashia Winham,male,57.14988047683681,1,0,S
676,1,1,Miss.,Fey D'Aguanno,male,93.00796328691716,2,0,Q
677,1,2,Mr.,Jobye Pellett,male,54.89884052748112,1,1,Q
678,0,2,Miss.,Roy Gatrill,male,56.04919098085132,3,1,C
679,0,2,Miss.,Berk Heavens,male,29.196566811306266,1,1,S
680,1,2,Mr.,Isiahi Knobell,female,43.55345990079943,2,1,S
681,0,2,Mr.,Lorelei Gedge,female,,2,0,C
682,0,3,Miss.,Carolin Kenningham,female,59.63745767495789,3,1,S
683,0,3,Miss.,Gregoor Colvin,male,78.39862434699407,3,1,S
684,0,3,Mrs.,Ansell Marcinkowski,female,81.59546431906983,3,0,C
685,1,2,Mrs.,Opal Heamus,female,34.24703341263877,3,0,S
686,1,3,Miss.,Iver Clancy,female,30.16713258879505,3,1,Q
688,0,3,Mr.,Iorgo Heinsius,male,45.06742226990467,1,1,Q
689,0,3,Mr.,Nelie Whorf,male,90.56351385950953,3,1,C
691,0,3,Mrs.,Demetrius Brundle,male,72.60534476689341,3,1,Q
692,0,3,Mr.,Dell Erangey,male,23.30779030019398,1,0,S
693,0,3,Miss.,Thomasina Moorrud,male,89.74917130324363,2,1,Q
695,0,2,Mrs.,Sigismundo Grieger,male,94.23101030881084,3,0,Q
696,0,2,Mrs.,Elene Oatley,female,80.11111410034788,3,1,C
697,1,1,Mr.,Twyla Hallyburton,female,98.1909348461004,1,0,S
698,0,2,Mrs.,Gweneth Wildash,male,66.41980497929981,1,0,Q
699,0,2,Miss.,Phylis Vassar,male,61.73736668528431,0,0,C
701,0,3,Miss.,Sherman Wincott,female,96.1911535644023,1,0,S
703,1,1,Mr.,Catha Thacke,male,65.44524190962902,2,1,C
704,1,2,Miss.,David Naul,male,46.727074489308535,1,0,Q
705,1,2,Mrs.,Panchito Agney,female,45.770580809705606,2,1,S
706,0,3,Mrs.,Clarey McVaugh,male,65.05166684965795,2,1,Q
707,1,2,Mr.,Dilan Roles,female,21.59521756184117,2,0,Q
708,0,2,Mr.,See Mair,female,82.0260043369369,0,0,Q
709,0,3,Miss.,Patricio Lack,female,24.612004377671795,0,0,Q
711,1,2,Mrs.,Morgun Piggin,female,21.52959576600037,1,0,S
713,0,3,Miss.,Mathilde Rowney,female,86.18119982869896,2,1,C
714,1,2,Miss.,Damon Bone,male,45.15763343091683,1,0,Q
716,0,2,Miss.,Cassandry Mattingly,female,67.7848606078446,2,0,C
717,1,1,Mr.,Theodore Vescovo,female,86.41684475723154,2,0,Q
718,0,3,Miss.,Dorian Darrigrand,female,45.25338185168421,3,1,C
719,0,2,Mrs.,Olag Hailey,male,52.45093505723109,0,0,S
720,0,3,Miss.,Fidela Jeffcoate,male,,3,0,S
721,1,2,Miss.,Pauli Yushankin,male,28.847305484324,3,0,C
722,0,3,Miss.,Loreen Bound,male,72.20867482160031,1,1,C
724,0,2,Mr.,Essy Veregan,female,72.83337425737584,1,1,S
725,0,2,Miss.,Geri Wyon,female,89.61020856195614,1,1,S
726,0,2,Miss.,Silvan Southers,female,73.58373850108487,1,0,Q
727,0,2,Miss.,Antony Wheeliker,female,89.95310907652198,3,0,S
729,0,3,Mrs.,Randy Madsen,male,92.14313551516982,2,1,C
730,1,1,Mrs.,Nick Gartan,male,51.85048872126088,2,0,Q
731,0,3,Mr.,Bernadette Bridywater,male,77.71706491752633,3,0,S
732,0,3,Mr.,Dasya Focke,female,31.89773074514724,1,1,C
734,1,2,Mr.,Terence Cheke,female,26.38770644501924,3,1,Q
735,1,2,Mr.,Had Pauluzzi,male,2.2891528418805613,2,0,C
736,1,3,Mrs.,Jeanine Biglin,male,36.580877742599554,0,1,C
737,1,1,Mrs.,Jonell Secret,male,62.88312725105187,2,0,Q
738,1,2,Mrs.,Bonnee Ziemecki,female,30.530330512115043,3,0,S
739,1,1,Mrs.,Vance Eglise,male,,2,1,C
740,0,2,Mrs.,Chalmers Blackhall,male,70.72845689217984,3,0,C
741,0,2,Miss.,Bank Wilne,male,28.6266768693384,3,1,C
742,1,1,Miss.,Meyer Kinver,male,26.52814491551909,3,1,S
743,0,3,Mr.,Patrizia Dragoe,male,30.533407700514424,2,0,Q
744,1,1,Mr.,Vasily Harsant,female,90.84650337993668,1,0,C
745,0,3,Miss.,Eugine Outram,male,76.26500898081007,0,0,C
746,0,3,Mrs.,Bunny Wittke,female,90.89927964310624,2,1,S
747,1,1,Mrs.,Devland Branchflower,male,,0,0,Q
748,0,2,Mr.,Tremayne Fairburn,female,80.49616744479276,3,0,S
749,0,2,Mrs.,Jarrett Mawer,male,90.93952522407048,3,1,C
751,0,2,Mrs.,Robert Simeons,male,,0,0,S
752,1,2,Mrs.,Shem Lorait,female,58.87908142661938,1,1,Q
753,0,2,Mrs.,Hayden Brader,male,88.2283286073978,3,0,C
755,0,2,Miss.,Farra Pele,male,83.33506923534962,3,1,Q
756,0,3,Mr.,Gerianne Paulig,female,37.8658124776982,1,0,S
757,0,2,Mrs.,Glynn Drinkhall,male,89.89244097556804,1,0,S
758,1,2,Mr.,Tessi Lockyear,female,32.512677827168496,2,0,S
759,0,2,Miss.,Prent Maciak,female,81.74088363415618,3,0,S
760,0,3,Mr.,Edouard Bache,female,31.18963999647141,1,0,S
761,1,2,Miss.,Paten Jordin,male,55.110947062186725,0,1,S
762,1,2,Mrs.,Michel Ellcome,female,47.35251559035432,1,1,S
763,0,2,Mr.,Suzy Chsteney,male,91.38601501691102,1,1,S
764,1,2,Miss.,Dannye Kulas,female,62.01001571852965,2,0,C
765,0,3,Mrs.,Jessamine Vennard,female,87.40886590519935,1,1,Q
766,1,1,Mr.,Allys Caplis,female,75.40220070579251,2,0,S
767,0,2,Mrs.,York Spadari,male,,1,1,Q
768,0,3,Mr.,Danell Danbi,male,51.49069300764989,3,1,Q
769,1,1,Miss.,Glen Phebey,female,77.35475477556501,3,0,C
770,1,1,Mr.,Natty Wrotham,female,79.81443294382598,3,0,S
771,1,2,Mrs.,Carson Grigson,male,24.55377197890713,0,0,C
772,0,2,Miss.,Lenora Merrigan,male,60.418435181264094,2,0,S
773,0,3,Mrs.,Mahala Mil,female,19.3062149157795,1,1,S
774,1,2,Mrs.,Sanderson Wherrit,male,35.224190340665366,2,0,C
775,0,2,Miss.,Gamaliel Duddan,female,71.62833541621771,3,0,S
777,0,3,Miss.,Louis Casaroli,male,55.14178622043767,1,1,C
778,0,2,Mrs.,Happy Matley,female,94.53456887812878,3,1,S
779,0,3,Mr.,Julieta Licquorish,male,66.24013457847944,2,0,C
780,0,3,Mrs.,Aida Cobbing,female,65.97740363719556,2,0,S
781,0,3,Mrs.,Urbano Shoutt,female,90.78955325164176,3,0,Q
782,0,2,Mrs.,Kaitlynn Denzey,male,76.23722571726425,1,1,S
783,0,3,Mrs.,Linnie Luxen,male,,2,1,S
784,0,3,Miss.,Dione Casewell,female,34.46470267890663,3,0,Q
785,0,2,Mrs.,Kiley Dinneen,male,84.55024109322135,0,0,Q
786,0,3,Mrs.,Annadiana Moules,female,92.9002108362944,3,1,S
788,0,3,Mrs.,Cyril Vassel,male,43.188197097301895,1,1,S
789,0,3,Mr.,Andrea Faircliff,male,50.747150784139,1,0,C
790,1,1,Miss.,Ingaberg Eddie,female,20.26112449944215,3,0,C
791,0,2,Mrs.,Valma Caulfield,male,38.2215576440729,2,1,C
792,0,3,Mr.,Levi Crocombe,male,80.8656392918334,0,1,S
793,1,1,Miss.,Horton Iskow,male,19.469316366716967,1,1,C
794,1,1,Mrs.,Ermengarde Hannon,female,27.14559612861606,3,0,S
795,1,2,Mr.,Mavra Beininck,female,63.90548794773241,1,0,Q
796,1,2,Miss.,Olav Labram,male,9.178142883062804,1,1,Q
797,1,2,Miss.,Grantham Shaddick,male,25.108995861770648,0,1,S
798,0,2,Miss.,Orland Finnemore,female,93.22138936925764,0,1,Q
800,0,3,Mr.,Tabatha Cudd,female,37.71592682848621,3,1,Q
801,1,1,Mrs.,Jase Dougher,female,86.29174763423025,1,0,C
802,0,2,Mrs.,Aimil Chisnell,male,78.81798171782243,2,1,C
803,0,2,Mr.,Mada Doding,female,89.38810401350305,3,1,S
804,1,3,Miss.,Therine MacAskie,male,25.13607192840435,3,0,C
805,0,3,Miss.,Gerry Vinter,male,49.68067171510368,0,0,C
807,0,3,Mr.,Gus Fontes,male,59.078733587629785,0,0,Q
808,1,2,Miss.,Matthus Kores,male,13.647263277483791,3,0,Q
809,0,2,Mr.,Paton Aburrow,male,55.6964210765684,1,1,Q
810,1,1,Mrs.,Edd Heed,female,75.10931828340644,2,0,Q
812,0,3,Mr.,Delphinia O'Carran,female,24.04710909412304,3,0,Q
813,0,3,Mr.,Bess Morbey,male,60.317261713140375,3,1,S
814,0,2,Miss.,Kippie Cromie,male,89.74138488009757,1,0,C
815,0,3,Miss.,Rana Husset,female,49.45335330665871,0,0,Q
816,0,3,Miss.,Olenka Copello,female,72.53140089376562,1,0,C
817,0,2,Miss.,Lanette Carrabott,female,68.71475151384428,3,1,S
819,1,1,Mr.,Rudyard Muccino,female,68.07283986937345,1,0,Q
820,0,3,Mr.,Katrinka Pyrah,male,97.81738439666827,2,1,S
821,0,2,Miss.,Alvinia O'Mailey,male,97.55113209283608,0,1,Q
822,0,3,Miss.,Gabey Laughren,female,39.24088415680751,1,1,Q
823,0,3,Mr.,Alva Northgraves,male,83.99837950694726,2,1,Q
824,1,2,Mrs.,Alejandro Moreinis,female,12.692895239347989,0,0,C
825,0,3,Miss.,Jolie Kestian,male,92.26173183897784,2,1,Q
827,1,2,Miss.,Tamiko Esson,female,23.55244391499816,0,1,S
828,1,2,Mrs.,Herb Baldrick,female,26.3306902692982,2,0,S
829,1,2,Miss.,Mildred Carsberg,female,55.33332749008388,1,1,Q
831,1,1,Mr.,Derwin Scopyn,female,20.289137435645696,3,0,C
832,1,3,Miss.,Marline Fruin,male,55.14659603154476,3,1,C
833,0,3,Mrs.,Jereme Normanville,female,68.41671653868671,0,0,C
835,1,1,Miss.,Raynor Danilchenko,male,18.40691708408833,0,1,C
836,1,2,Miss.,Rustie Bartaloni,female,34.061816024192304,3,1,Q
839,0,3,Mr.,Wade Kemball,female,98.12981032876704,3,0,C
840,0,3,Miss.,Herve Ratke,male,99.37153414539408,1,1,Q
841,0,2,Miss.,Layla Metcalf,female,,3,1,Q
842,1,1,Miss.,Nobie Jordison,male,62.29633338038812,2,1,Q
843,1,3,Miss.,Lauri Mulran,female,,2,1,Q
844,1,3,Mrs.,Annabell Bodechon,female,60.39843806561637,3,1,Q
845,0,3,Mr.,Eirena Skeech,female,41.53376516492494,2,0,S
846,1,2,Mrs.,Karole Sibly,female,13.319221937173037,0,0,S
847,0,3,Miss.,Avery Pinkerton,female,55.13166117955036,0,1,C
848,0,2,Miss.,Burnard Bowller,male,91.05906446607295,2,1,Q
849,1,3,Mr.,Fanchon Hutcheon,male,59.78555493923368,3,0,C
850,0,3,Miss.,Bourke Bernardon,female,34.53065968204397,3,0,Q
851,1,2,Mrs.,Robinette Whymark,male,57.8673694358098,0,1,Q
852,1,1,Miss.,Gayelord Louca,female,19.77009714967968,2,1,S
853,0,3,Mr.,Lena Tomczykiewicz,female,91.28477893796838,1,0,Q
854,1,2,Mrs.,Aidan Newsham,female,59.30871465551429,0,1,Q
855,1,3,Mrs.,Ermentrude Keen,male,27.00286513057656,3,1,C
856,0,2,Miss.,Bond Nias,male,53.592216026516894,1,0,Q
857,0,2,Miss.,Chrissie Remon,male,24.61244771388813,2,0,C
859,1,1,Mrs.,Lelia Morant,male,86.59758972258908,1,1,Q
860,0,3,Mr.,Guendolen Hendrickson,male,34.180447818361294,2,1,C
861,0,2,Miss.,Marjory Gloves,male,98.59873845893392,1,0,Q
862,0,2,Miss.,Mufi De Atta,male,79.87964461537972,3,0,S
864,0,3,Mrs.,Winnah Croshaw,male,39.50730943419983,2,1,S
865,1,1,Miss.,Imogen O' Gara,female,65.501271609402,2,0,S
866,1,2,Mr.,Carina Dumberrill,female,32.089664521329595,3,0,Q
867,0,2,Miss.,Lenette Colbron,female,94.63099640284923,0,1,C
869,0,2,Mrs.,Julian Yorath,male,74.77044297390158,1,0,Q
870,0,3,Mr.,Kerrie McFarlan,female,39.89305878078705,1,1,Q
871,0,3,Miss.,Lukas Quilliam,female,32.2813868608031,0,0,Q
872,0,3,Miss.,Mavra Harower,male,82.95210521081835,2,0,C
873,1,2,Mrs.,Basile Ingre,female,22.56088913640963,2,1,Q
874,0,3,Mr.,Ewart Kroll,male,90.2898810667515,3,1,C
875,0,2,Mrs.,Ondrea Peet,male,52.82847273616952,0,1,S
876,0,2,Mrs.,Ebba Leneham,male,57.337669291800594,2,0,C
877,0,3,Mr.,Lindy Grew,male,82.7791729278092,2,1,Q
878,1,1,Mr.,Gallard McCullen,female,18.335181256616124,3,1,S
879,1,2,Miss.,Florida Arondel,female,11.62227876678224,0,0,Q
881,0,3,Miss.,Derby Huntriss,female,92.47245427053474,0,0,Q
882,0,2,Miss.,Derward Lerego,male,82.21027979136234,1,1,Q
883,0,3,Mr.,Anna Clitsome,female,60.82838767862508,2,1,C
884,0,3,Mrs.,Fredek Linnit,male,76.57859851000062,1,1,C
885,1,1,Miss.,Marci Lambird,male,,0,1,S
886,0,3,Mrs.,Drona Kersley,male,54.33592138438623,0,0,Q
887,0,2,Mr.,Inglebert Lund,male,92.98395320195806,0,0,C
888,0,2,Mrs.,Dru Mariault,female,85.10825388367297,2,0,Q
889,0,3,Miss.,Marlie Preddy,female,65.93464864122363,2,0,Q
891,0,3,Miss.,Devinne Archbold,male,96.53054802433384,3,0,Q
892,0,3,Miss.,Vassili Malby,female,86.72981892444248,3,1,Q
893,0,2,Mr.,Ave Calles,female,83.13253995401843,2,1,S
